objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_g1,diff_i,diff_z
1237657775542239294,133.15048,39.278257,18.08567,17.22074,16.85038,16.69844,16.65159,18.09733,17.23034,16.85714,16.69862,16.65921,0.0008430014,0.8649254,0.3703632,0.1519413,0.04684448,STAR,-0.01165962,-0.009597778,-0.006757736,-0.0001831055,-0.00761795
1237657775542173808,133.0404,39.304102,18.94511,18.01723,17.67262,17.53037,17.51353,18.93402,18.02193,17.66986,17.52033,17.52855,-0.0007971845,0.927887,0.3446026,0.1422501,0.01684189,STAR,0.01109314,-0.004701614,0.002761841,0.01003838,-0.01502037
1237657628975628625,132.93646,38.404067,21.86752,18.81417,17.71441,17.31402,17.11253,21.76474,18.78655,17.70947,17.30134,17.12185,9.772276E-06,3.053347,1.099762,0.4003887,0.2014847,STAR,0.1027737,0.02761841,0.004934311,0.01268005,-0.009315491
1237657629512434595,132.44635,38.65395,24.60728,22.42899,20.86158,19.77071,19.26823,24.49729,22.44081,20.89674,19.73498,19.27815,0.0003108247,2.178295,1.567404,1.090872,0.5024757,STAR,0.1099892,-0.01182175,-0.03516197,0.03573227,-0.009914398
1237657629512434775,132.62718,38.539393,24.92122,21.74333,20.30717,19.05532,18.31723,24.51415,21.73567,20.30161,19.02892,18.31707,-9.529504E-05,3.177887,1.436161,1.251852,0.7380924,STAR,0.4070663,0.007663727,0.005565643,0.02640152,0.0001525879
1237657629512564784,132.75321,38.717704,17.69594,16.65695,16.31344,16.19325,16.16209,17.68699,16.6671,16.33596,16.23199,16.19091,-0.000160286,1.038994,0.343502,0.1201935,0.03115654,STAR,0.008955002,-0.010149,-0.02251434,-0.03874016,-0.02881622
1237657629512434782,132.64242,38.527296,24.7526,21.70078,20.39072,19.75444,19.49339,24.72412,21.68347,20.38152,19.75906,19.49865,2.061572E-05,3.051825,1.310053,0.6362782,0.2610569,STAR,0.02847672,0.01730919,0.00920105,-0.004617691,-0.00525856
1237657629512434682,132.60592,38.531492,23.23058,20.90477,19.91503,19.52823,19.28731,23.08717,20.90205,19.89302,19.52705,19.27757,0.0004738356,2.325806,0.9897423,0.3867989,0.2409153,STAR,0.1434078,0.002717972,0.0220108,0.001178741,0.009738922
1237657629512434708,132.62397,38.520906,24.05237,22.81087,21.58601,20.12992,19.4927,23.72089,22.82678,21.59993,20.15462,19.50337,-2.921673E-05,1.241495,1.224859,1.456095,0.6372147,STAR,0.3314819,-0.0159111,-0.0139122,-0.02470398,-0.01066971
1237657629512433914,132.49004,38.658853,20.31477,17.80559,16.66317,16.26174,16.0109,20.35053,17.81701,16.66193,16.23322,16.01495,8.431359E-05,2.509172,1.142427,0.4014282,0.2508411,STAR,-0.0357666,-0.01141357,0.001239777,0.02851868,-0.004055023
1237657775005041053,132.8372,38.549416,23.67729,20.72902,19.43162,18.9901,18.71443,23.23326,20.73996,19.43487,18.99905,18.70318,2.67958E-05,2.948271,1.297401,0.4415188,0.2756691,STAR,0.4440346,-0.01093674,-0.003252029,-0.008953094,0.01124763
1237657629512434558,132.56608,38.522694,24.47496,22.29963,20.96248,19.65187,18.88904,24.37881,22.35301,21.05487,19.68842,18.96834,-0.0001438827,2.175331,1.337147,1.310616,0.7628269,STAR,0.09614944,-0.05338287,-0.09239006,-0.03654671,-0.07929993
1237657629512434470,132.44269,38.616068,24.7359,22.65373,21.25787,19.62327,18.75388,24.76179,22.61397,21.25322,19.59077,18.72877,-6.33175E-06,2.082169,1.395853,1.634602,0.8693962,STAR,-0.02589226,0.03975677,0.004657745,0.03250313,0.02510262
1237657629512499429,132.66784,38.673971,20.56413,17.99615,16.93023,16.56851,16.36747,20.52487,17.99192,16.93186,16.56383,16.36544,-2.499342E-05,2.56798,1.065916,0.3617172,0.2010479,STAR,0.03925705,0.004230499,-0.00163269,0.004682541,0.002029419
1237657630049371127,132.4349,38.945958,22.70418,20.42043,19.49413,19.12743,18.99107,22.71136,20.42186,19.51614,19.10689,18.98423,-0.000309921,2.283743,0.926302,0.3667068,0.1363525,STAR,-0.00718689,-0.001428604,-0.02200317,0.02053642,0.006839752
1237657776078913560,132.4078,39.284892,17.84164,16.61208,16.22,16.08936,16.05008,18.06257,16.83056,16.57976,16.45513,16.37779,5.843882E-08,1.229553,0.3920841,0.1306381,0.03927803,STAR,-0.2209301,-0.2184792,-0.3597622,-0.3657703,-0.3277035
1237657629512564805,132.74752,38.826877,18.19578,16.91442,16.46247,16.33072,16.26558,18.18894,16.91307,16.48427,16.34757,16.27961,8.923104E-05,1.281361,0.4519558,0.1317444,0.06514359,STAR,0.006837845,0.00135231,-0.02180672,-0.01685333,-0.01403236
1237657630049567016,132.80973,39.325756,19.97848,18.91133,18.86587,18.88965,18.8977,19.95645,18.92421,18.90258,18.91592,18.91477,3.150339E-05,1.067146,0.04545784,-0.0237751,-0.008056641,STAR,0.02202988,-0.01287842,-0.03671265,-0.02627182,-0.01706314
1237657776078979255,132.59786,39.317489,22.86895,20.57901,19.40781,18.93399,18.69176,22.85658,20.57851,19.40264,18.94707,18.69858,8.197616E-05,2.289936,1.171198,0.4738235,0.2422314,STAR,0.01236725,0.0004997253,0.005172729,-0.0130825,-0.006822586
1237657775542042943,132.67549,39.068582,22.74111,20.334,19.1971,18.7544,18.49766,22.55148,20.33455,19.2033,18.76354,18.49913,-1.804877E-05,2.407114,1.136896,0.4427013,0.2567387,STAR,0.1896286,-0.0005569458,-0.006196976,-0.009140015,-0.001466751
1237657630049370294,132.31996,38.891839,19.76773,17.59547,16.73238,16.45345,16.26335,19.79091,17.59624,16.70726,16.36457,16.26482,-1.386769E-05,2.172262,0.8630943,0.278923,0.1901016,STAR,-0.0231781,-0.0007648468,0.02511406,0.08888245,-0.001466751
1237657630049435860,132.43551,39.108731,19.50328,18.40179,18.02323,17.91444,17.85544,19.50767,18.40372,18.03954,17.91715,17.85843,0.0001192697,1.101488,0.3785686,0.1087856,0.05900192,STAR,-0.004383087,-0.001930237,-0.01630974,-0.002708435,-0.002986908
1237657630049501628,132.61131,39.27454,23.98814,20.76922,19.54545,18.98951,18.60369,23.98566,20.77065,19.52749,18.98906,18.61689,-9.40277E-05,3.21892,1.223768,0.5559349,0.3858185,STAR,0.002473831,-0.001428604,0.01795578,0.000453949,-0.01319885
1237657775542042882,132.83212,39.013054,20.70365,19.40192,19.25167,18.62879,18.48264,20.81869,19.47918,19.47137,18.71516,18.58273,0.0005082343,1.301731,0.1502476,0.6228848,0.1461506,STAR,-0.1150379,-0.07726097,-0.219698,-0.08637238,-0.1000919
1237657630586634488,132.90648,39.924084,23.46308,21.81697,20.36481,19.34708,19.33195,23.43656,21.81341,20.35577,19.34509,19.30175,0.0001299477,1.646109,1.452162,1.017735,0.01512527,STAR,0.02652359,0.003564835,0.009038925,0.00198555,0.03020477
1237657630586699996,133.01408,39.990312,22.19819,19.85588,18.45514,17.76918,17.77615,22.22735,19.85425,18.45551,17.7445,17.78201,4.174032E-05,2.342304,1.400742,0.6859589,-0.006967545,STAR,-0.02916145,0.001630783,-0.0003623962,0.024683,-0.00585556
1237657776079044699,132.70643,39.583115,18.04307,16.36405,15.82447,15.58039,15.54339,18.04781,16.36293,15.81893,15.58569,15.52752,-0.000160108,1.679016,0.5395803,0.2440872,0.0369978,STAR,-0.004735947,0.001123428,0.00554657,-0.00530529,0.01586342
1237657630586503269,132.63429,39.626488,18.05393,17.62744,17.81157,17.97993,18.19969,18.03898,17.63004,17.80719,17.98142,18.19427,-0.0001110482,0.4264965,-0.1841335,-0.1683598,-0.219759,STAR,0.01495171,-0.002607346,0.00438118,-0.001491547,0.0054245
1237657630586437911,132.38545,39.562732,21.644,18.93528,17.58758,16.96269,16.65086,21.57722,18.93522,17.61034,17.00756,16.67267,-2.059643E-05,2.708717,1.347702,0.6248875,0.3118305,STAR,0.06677818,5.722046E-05,-0.0227623,-0.04487038,-0.02181244
1237657776078913558,132.34863,39.339689,17.72674,16.7547,16.46069,16.35328,16.33004,17.71489,16.77098,16.44833,16.3572,16.32666,0.0004041192,0.9720421,0.2940159,0.1074066,0.02323723,STAR,0.01185417,-0.01627922,0.0123558,-0.003925323,0.003379822
1237657630586896701,133.59645,40.201418,21.99232,19.90782,18.84475,18.44126,18.43381,21.95971,19.90631,18.84545,18.44977,18.43337,-0.0001932254,2.084501,1.063068,0.4034958,0.007450104,STAR,0.03260803,0.001508713,-0.0006942749,-0.00851059,0.0004310608
1237657630587027618,133.79945,40.369488,19.80803,19.74404,20.13376,20.37217,20.63623,19.82364,19.75138,20.1298,20.3781,20.63151,-0.0005645238,0.06398392,-0.3897209,-0.2384052,-0.264061,STAR,-0.01561165,-0.00733757,0.003957748,-0.005933762,0.004722595
1237657630049960145,133.68746,39.927346,19.81384,18.78657,18.85954,18.97288,19.06502,19.80496,18.8077,18.86842,18.97323,19.0677,0.0002373732,1.027269,-0.07296944,-0.1133347,-0.09214211,STAR,0.00888443,-0.02112961,-0.008876801,-0.0003528595,-0.00268364
1237657630586831141,133.37889,40.204179,20.38846,19.94732,20.1849,20.45078,20.64636,20.39527,19.95755,20.17799,20.44946,20.6573,0.0001765032,0.4411373,-0.2375793,-0.2658806,-0.1955853,STAR,-0.006814957,-0.01023293,0.006904602,0.001321793,-0.01094055
1237657776079045903,132.72782,39.609263,24.17096,23.95055,22.44821,19.72039,18.16258,24.07528,23.93627,22.43868,19.71518,18.17184,-5.282291E-05,0.2204075,1.502337,2.727821,1.55781,STAR,0.09567642,0.01428223,0.009529114,0.005208969,-0.00925827
1237657630586568841,132.75424,39.667452,20.575,17.86476,16.86697,16.43114,16.24801,20.5627,17.85412,16.90223,16.47134,16.26245,4.759044E-05,2.710245,0.9977894,0.4358253,0.1831303,STAR,0.01229858,0.01063728,-0.03526115,-0.04019737,-0.01443481
1237657630586634921,132.90129,39.836622,22.6706,22.15977,21.28706,19.47351,18.8814,22.76578,22.31494,21.71385,19.64478,19.05762,0.0006310327,0.510828,0.8727093,1.813547,0.5921154,STAR,-0.09518242,-0.1551647,-0.4267883,-0.1712685,-0.1762218
1237657630049632510,132.896,39.454878,22.48522,19.98858,18.61303,17.87281,17.42747,22.47557,19.98351,18.61103,17.8781,17.41831,8.810565E-05,2.496639,1.375551,0.7402191,0.4453411,STAR,0.009651184,0.005069733,0.002004623,-0.005289078,0.009157181
1237657630050157036,134.03488,40.102139,23.80627,22.81014,21.24314,18.99851,17.81869,23.85308,22.82652,21.23754,18.99003,17.80803,-0.0001748501,0.9961319,1.566998,2.244638,1.179817,STAR,-0.04680252,-0.01638222,0.005607605,0.008472443,0.01066017
1237657630049698135,133.11297,39.401417,23.73309,21.00437,19.35691,18.43439,17.93282,23.77703,20.98035,19.35109,18.44742,17.92283,0.0001383629,2.728716,1.647457,0.9225216,0.5015697,STAR,-0.0439415,0.02402115,0.005821228,-0.01302719,0.009992599
1237657630049632567,133.02351,39.341563,21.52385,20.48412,19.56104,19.7782,19.70879,21.55295,20.58906,19.72634,19.80387,19.7952,0.0001605995,1.039732,0.9230747,-0.2171574,0.06940651,STAR,-0.02910042,-0.1049423,-0.1652946,-0.0256691,-0.08641052
1237657630049698015,133.1567,39.382292,19.17367,17.1473,16.43605,16.1686,16.08339,19.1711,17.12691,16.42098,16.15927,16.07407,-5.758904E-05,2.026375,0.7112465,0.2674465,0.08521652,STAR,0.002574921,0.02038765,0.01507378,0.009336472,0.009315491
1237657776079765722,134.35225,40.536846,19.36508,18.39761,19.30687,17.69725,17.51552,19.5223,18.45563,19.80691,17.86574,17.77199,-0.0006688834,0.9674683,-0.9092617,1.609625,0.1817265,STAR,-0.1572227,-0.05801582,-0.5000362,-0.1684971,-0.2564697
1237657776079700271,134.41179,40.406092,19.74,19.84187,20.26723,20.62093,21.39767,19.74517,19.83118,20.27393,20.62946,21.46895,-0.0003831411,-0.1018658,-0.4253616,-0.3537006,-0.7767353,STAR,-0.005172729,0.01069069,-0.006696701,-0.008527756,-0.07128716
1237657775542829626,134.50497,40.125148,24.19822,22.86688,21.34912,19.08063,17.72983,23.90881,22.88738,21.44408,19.14816,17.79037,-6.191497E-05,1.331341,1.517765,2.26849,1.3508,STAR,0.2894096,-0.02050209,-0.09496307,-0.06753349,-0.06054497
1237657776079765711,134.33132,40.502478,20.75319,18.20127,17.12831,16.72546,16.4864,20.89688,18.33344,17.42014,17.04611,16.71795,-1.163484E-05,2.551916,1.07296,0.4028568,0.2390594,STAR,-0.1436901,-0.1321659,-0.2918282,-0.3206539,-0.2315521
1237657775542501405,133.74756,39.654531,18.00026,16.95942,16.66727,16.58599,16.5616,17.99323,16.97547,16.68906,16.59781,16.56668,-9.719004E-05,1.040833,0.2921505,0.08128929,0.02438927,STAR,0.007030487,-0.01604271,-0.02178574,-0.01181984,-0.005081177
1237657775542370354,133.51321,39.469694,18.0791,17.15971,16.89335,16.78754,16.78853,18.06655,17.15887,16.88366,16.78832,16.79027,-0.0002451146,0.9193916,0.2663555,0.1058121,-0.0009899139,STAR,0.01255226,0.0008354187,0.00969696,-0.0007820129,-0.001741409
1237657630049829040,133.42521,39.69909,19.6087,18.75259,18.92663,18.37374,18.28919,19.65928,18.78231,19.17678,18.43329,18.37036,-0.0003698281,0.8561039,-0.1740398,0.5528927,0.08454514,STAR,-0.05058479,-0.02972031,-0.2501469,-0.05955505,-0.08116341
1237657775542567153,134.04334,39.744591,21.85863,19.9507,18.1798,17.14795,16.57953,21.86429,19.93126,18.19422,17.1599,16.5946,0.0003366535,1.907927,1.770901,1.031857,0.5684166,STAR,-0.005659103,0.0194416,-0.01441765,-0.01195145,-0.01507187
1237657775542501696,133.94075,39.626704,23.80173,22.03375,20.41869,18.33011,17.23501,23.69708,22.02271,20.42487,18.3226,17.25064,-7.971116E-05,1.767986,1.615061,2.088579,1.095098,STAR,0.1046524,0.01103783,-0.00617981,0.007507324,-0.01562881
1237657628976349194,134.50293,39.384478,17.23093,15.74069,15.40221,15.07124,15.28068,17.20678,15.80388,15.42783,15.16032,15.2978,-3.549581E-05,1.490239,0.33848,0.3309708,-0.2094393,STAR,0.02415085,-0.0631876,-0.02561474,-0.08907604,-0.01712322
1237657629513285861,134.45113,39.753658,19.07688,17.48866,16.72281,15.70438,15.03319,19.18695,17.71496,17.09924,15.91879,15.09887,-8.68463E-05,1.588224,0.7658501,1.018424,0.6711903,STAR,-0.1100712,-0.2263012,-0.3764362,-0.214406,-0.06568146
1237657775005696710,134.39115,39.348256,24.736,22.11176,20.62686,19.12264,17.94132,24.6251,22.0658,20.61384,19.11169,17.92194,-0.0001534827,2.624239,1.484903,1.504223,1.181314,STAR,0.110899,0.04596901,0.01302528,0.01094437,0.01938057
1237657630050418941,134.78224,40.52442,20.3324,19.92483,20.21618,20.21332,19.91518,20.33697,19.92288,20.20411,20.20803,19.89832,-0.0002035248,0.4075718,-0.2913551,0.002866745,0.2981319,STAR,-0.004570007,0.00194931,0.01207161,0.005285263,0.01686096
1237657776079896608,134.72894,40.68245,18.64018,16.52448,15.61866,15.31365,15.30111,18.77283,16.6299,15.94926,15.61471,15.53177,-5.577204E-05,2.1157,0.905817,0.3050117,0.01253796,STAR,-0.132658,-0.1054249,-0.3306036,-0.3010578,-0.2306614
1237657630050418988,134.78841,40.405114,23.38213,21.56624,20.21115,19.15544,18.66753,23.4284,21.55028,20.18811,19.1268,18.66091,-1.664366E-06,1.815893,1.355091,1.05571,0.4879074,STAR,-0.04627228,0.0159626,0.02303696,0.02863884,0.0066185
1237657775005827458,134.71631,39.612051,19.72922,19.6633,20.06672,20.39242,20.34988,19.73173,19.6669,20.071,20.40435,20.36348,0.0003897492,0.06591988,-0.4034214,-0.3257046,0.0425415,STAR,-0.002515793,-0.003599167,-0.00428009,-0.01193047,-0.01359558
1237657628976415180,134.70134,39.492577,24.90873,21.22584,19.64628,17.62734,16.54468,24.73526,21.23278,19.65316,17.58963,16.53192,-3.743085E-05,3.682896,1.579554,2.018942,1.082663,STAR,0.1734753,-0.006942749,-0.006872177,0.03771019,0.01276398
1237657628976414985,134.76522,39.532556,20.16828,18.29545,17.57149,17.59108,17.19303,20.16965,18.29387,17.56658,17.70089,17.16774,-4.546714E-05,1.872831,0.7239628,-0.01959419,0.3980522,STAR,-0.001363754,0.001577377,0.004911423,-0.109808,0.02528763
1237657628976415813,134.87198,39.446456,24.23894,21.60028,20.3773,19.16932,19.22111,24.08096,21.61657,20.36174,19.17622,19.30739,-8.29516E-05,2.638664,1.222973,1.207985,-0.05179024,STAR,0.1579857,-0.01629066,0.01556015,-0.006904602,-0.08627892
1237657630050484374,134.85116,40.561906,21.09569,18.78965,17.53998,17.03245,16.72363,21.13186,18.79117,17.55896,17.05859,16.75278,3.969599E-05,2.306038,1.249668,0.5075283,0.3088188,STAR,-0.03617096,-0.001522064,-0.01898193,-0.0261364,-0.02915001
1237657629513482287,135.03008,39.989202,18.69053,18.19535,16.76938,16.56199,16.47753,18.70899,18.37602,16.77273,16.55305,16.48689,-0.0005257142,0.4951782,1.42597,0.2073898,0.08445358,STAR,-0.01846886,-0.1806736,-0.003353119,0.008934021,-0.00935173
1237657775006024257,134.97648,39.932206,23.06868,22.50491,20.67427,18.8787,17.77465,23.07736,22.5069,20.71018,18.896,17.79169,-4.679136E-05,0.5637703,1.830639,1.795574,1.104048,STAR,-0.008684158,-0.001987457,-0.03590584,-0.01729965,-0.01704597
1237657775006089284,135.23564,39.911829,18.87962,17.0407,16.37578,16.14189,16.02385,19.14361,17.28756,16.77156,16.58441,16.41105,0.0002027052,1.838919,0.6649227,0.2338924,0.1180344,STAR,-0.2639904,-0.2468529,-0.3957787,-0.4425201,-0.3872013
1237657628976546000,135.09262,39.634433,21.38617,18.96786,17.46324,16.50849,16.18983,21.3683,18.93382,17.43624,16.5182,16.14971,-0.000248582,2.418316,1.504616,0.9547462,0.3186626,STAR,0.01787186,0.03403282,0.02700424,-0.009702682,0.04011917
1237657775005958640,134.96573,39.675815,24.3152,21.99575,20.49518,19.35656,19.11473,24.09019,22.00327,20.48083,19.29992,19.14118,0.0001135874,2.319447,1.500568,1.138624,0.2418251,STAR,0.2250118,-0.007520676,0.01435661,0.05664253,-0.0264473
1237657629513744507,135.56155,40.31619,19.57729,18.51029,18.46308,18.44995,18.52624,19.55179,18.51443,18.46703,18.45502,18.54342,0.0002590853,1.067005,0.04720306,0.0131321,-0.07628441,STAR,0.02550507,-0.004146576,-0.003946304,-0.005069733,-0.0171814
1237657775006155056,135.3728,40.075475,22.77625,20.59236,19.2154,17.97738,17.31561,22.79825,20.59796,19.21989,17.97318,17.32193,2.048845E-05,2.183895,1.376951,1.23802,0.6617718,STAR,-0.02199745,-0.005601883,-0.004487991,0.004209518,-0.006317139
1237657628439872213,135.96685,39.532709,23.97166,22.16458,20.58264,19.50784,18.78265,23.8842,22.20566,20.59726,19.53758,18.78302,0.0002382535,1.807077,1.581938,1.074797,0.7251949,STAR,0.08745766,-0.04107666,-0.01461792,-0.02973366,-0.0003681183
1237657774469087329,135.2687,39.55267,18.06858,17.05061,16.67433,16.49948,16.44191,18.05931,17.03969,16.66819,16.49524,16.4367,-4.326401E-05,1.017977,0.3762817,0.1748466,0.05757141,STAR,0.009273529,0.01091576,0.006134033,0.004243851,0.005210876
1237658201812500690,135.33517,38.972495,19.11197,18.24706,17.96335,17.84695,17.77343,19.11167,18.27266,17.96644,17.84966,17.77219,0.0002676022,0.8649082,0.2837105,0.116394,0.07351875,STAR,0.0002918243,-0.02560425,-0.003097534,-0.002708435,0.001245499
1237657628440002627,136.27843,39.788646,17.17596,16.0564,15.72951,15.62307,15.6284,17.18184,16.06977,15.74491,15.63882,15.63297,7.727279E-06,1.119553,0.3268967,0.1064339,-0.005329132,STAR,-0.005882263,-0.01336479,-0.0154047,-0.01575089,-0.004570007
1237657628440068102,136.3562,39.72753,18.02485,17.67824,18.0109,18.28158,18.56183,18.03629,17.6957,18.01838,18.29119,18.55666,-9.239643E-05,0.3466129,-0.3326626,-0.2706738,-0.2802505,STAR,-0.01143265,-0.01745796,-0.007476807,-0.009613037,0.005170822
1237658201812959455,136.26008,39.589654,22.60928,20.70395,19.45126,18.95322,18.68055,22.58002,20.70388,19.48257,18.97487,18.69029,4.227722E-05,1.905329,1.252691,0.4980412,0.2726746,STAR,0.02926064,7.05719E-05,-0.03130913,-0.02165031,-0.009742737
1237657628440002589,136.16965,39.803277,18.20825,17.33832,17.0703,16.94361,16.94462,18.2172,17.34465,17.08601,16.94949,16.96712,0.0002226883,0.8699284,0.2680168,0.1266937,-0.001008987,STAR,-0.008951187,-0.006324768,-0.01570129,-0.005874634,-0.02250481
1237657774468957070,135.0465,39.254609,23.63671,21.59918,20.28387,19.76442,19.61037,23.58655,21.59318,20.27303,19.7694,19.59796,-7.108013E-05,2.037529,1.315306,0.5194569,0.1540451,STAR,0.05016136,0.005996704,0.01084709,-0.004983902,0.01241302
1237657773931888948,134.89273,38.667079,24.02042,21.56441,20.07767,18.17774,17.16131,23.95459,21.54216,20.08973,18.18059,17.15773,-7.992147E-05,2.456009,1.486736,1.899939,1.016426,STAR,0.06583214,0.02224922,-0.01205826,-0.002851486,0.003580093
1237657628976742430,135.5781,39.855841,18.42647,17.34223,17.28757,17.36694,17.47453,18.40785,17.35831,17.27413,17.36603,17.48404,-0.0003921748,1.084246,0.0546608,-0.07936859,-0.1075935,STAR,0.01861954,-0.01608467,0.01343918,0.0009098053,-0.009506226
1237658201812303933,134.78205,38.631989,17.83553,16.70993,16.34851,16.21864,16.1876,17.88172,16.79137,16.44774,16.33055,16.27918,-4.010684E-06,1.125595,0.3614216,0.1298676,0.03104591,STAR,-0.04619026,-0.08144188,-0.09923363,-0.1119118,-0.09158707
1237657774469087455,135.26253,39.530546,21.28736,18.61007,17.28743,16.47879,16.02555,21.25902,18.57656,17.2729,16.48376,16.03348,-8.188136E-05,2.677296,1.322639,0.8086376,0.4532375,STAR,0.02834511,0.0335083,0.01452827,-0.004970551,-0.007930756
1237657775006024526,135.20503,39.82486,25.66304,22.58956,21.15316,19.20535,18.13243,25.36626,22.5714,21.14282,19.20506,18.13337,-0.0001293107,3.073477,1.436398,1.947815,1.072918,STAR,0.2967796,0.01816559,0.01034164,0.000289917,-0.0009403229
1237657774469152850,135.4925,39.489778,16.7178,15.59293,15.2389,15.11171,15.09801,16.68608,15.60607,15.23164,15.10954,15.10723,-8.802653E-05,1.124867,0.3540297,0.1271944,0.01370335,STAR,0.0317173,-0.01313972,0.007261276,0.00217247,-0.009222031
1237657774468759797,134.5592,39.010104,18.29832,17.3862,17.1032,16.98878,16.96889,18.28246,17.38521,17.10332,16.98532,16.96791,-0.0001452201,0.912117,0.2830029,0.1144257,0.01988029,STAR,0.01586533,0.0009918213,-0.000120163,0.003452301,0.0009822845
1237657774468825279,134.57504,39.169834,19.74829,17.96406,16.26912,14.96573,14.14689,19.75183,17.94814,16.25703,14.95164,14.13305,-8.724889E-06,1.784227,1.694946,1.303384,0.8188381,STAR,-0.003541946,0.01592445,0.01208878,0.01408958,0.0138464
1237657775005958361,135.03529,39.788049,21.29547,18.70179,17.35514,16.40736,15.97889,21.2606,18.67851,17.33621,16.40676,15.95862,-7.222727E-05,2.593672,1.346651,0.9477806,0.4284716,STAR,0.03486633,0.0232811,0.01893425,0.0005970001,0.02026749
1237657774469022522,135.06947,39.385449,24.31381,22.88954,21.34548,20.11597,19.4793,24.08455,22.90483,21.43942,20.15402,19.55371,3.398167E-05,1.424265,1.544065,1.229506,0.636673,STAR,0.2292576,-0.01528931,-0.09394073,-0.03805161,-0.07440948
1237657775005827391,134.50588,39.637055,21.46718,19.04901,17.70941,16.57116,16.04453,21.41581,19.05399,17.6937,16.54139,16.00443,6.072553E-05,2.418171,1.3396,1.13825,0.5266285,STAR,0.05137062,-0.004980087,0.01570892,0.02976608,0.04009438
1237657629513285840,134.51227,39.6831,20.54616,19.41855,18.1854,17.95177,17.79941,20.48092,19.49756,18.19344,17.95513,17.81084,-6.087007E-05,1.127609,1.23315,0.2336349,0.1523552,STAR,0.06524658,-0.0790062,-0.008037567,-0.003362656,-0.01142883
1237657775005892819,134.68748,39.764695,19.44086,19.50888,19.94672,20.1948,20.58974,19.4504,19.52715,19.96749,20.19643,20.59659,-0.0001301018,-0.0680275,-0.4378376,-0.2480774,-0.3949413,STAR,-0.009538651,-0.01826859,-0.0207634,-0.001630783,-0.006849289
1237657775005761766,134.47084,39.576929,23.25988,23.86918,22.27587,20.01019,19.0901,23.42436,23.98634,22.47653,20.16656,19.2143,-4.878348E-05,-0.6093025,1.593309,2.26568,0.9200974,STAR,-0.1644764,-0.117157,-0.200655,-0.1563683,-0.1242008
1237657628439281890,134.42667,38.804567,19.93429,18.88198,18.73865,18.68333,18.72556,19.93405,18.8961,18.73627,18.67945,18.70081,0.0001769699,1.052313,0.1433277,0.05532265,-0.04223251,STAR,0.0002384186,-0.0141201,0.002384186,0.003881454,0.02474976
1237657775005565007,133.93739,39.30708,17.19293,16.13245,15.86185,15.79585,15.79141,17.196,16.13459,15.86927,15.78182,15.79416,0.0001263543,1.060482,0.2706003,0.06599712,0.004446983,STAR,-0.003070831,-0.002138138,-0.007422447,0.01403618,-0.002756119
1237657630050026192,133.9158,39.852465,24.2683,22.9378,21.38808,19.36164,18.37811,24.17966,22.91941,21.36194,19.36895,18.38521,0.0001266443,1.330502,1.549721,2.026436,0.9835377,STAR,0.08864594,0.01839256,0.02613831,-0.007310867,-0.007104874
1237657775005499556,133.83149,39.113153,21.59568,19.78213,19.10994,18.85488,18.74101,21.55668,19.78592,19.11074,18.8653,18.73658,-6.135067E-05,1.813545,0.6721935,0.2550602,0.1138706,STAR,0.03899574,-0.003789902,-0.0008029938,-0.01042557,0.004428864
1237657775005434178,133.76154,39.086446,20.55919,20.122,20.18443,20.23029,20.56692,20.53877,20.1287,20.15932,20.2444,20.55017,0.0002128318,0.4371967,-0.06243896,-0.04585266,-0.3366356,STAR,0.02042198,-0.006708145,0.02511978,-0.01411247,0.01674843
1237657775005565220,134.0609,39.2312,19.51755,18.31332,18.03396,17.94357,17.88077,19.53193,18.31709,18.03905,17.94719,17.89047,-1.446419E-05,1.204235,0.2793541,0.09039307,0.06280327,STAR,-0.01437569,-0.00377655,-0.005088806,-0.003616333,-0.009706497
1237657629512958025,133.73573,39.328239,17.30636,15.92861,15.2863,15.26393,15.28702,17.47665,16.14589,15.55616,15.53491,15.57016,8.720405E-05,1.377748,0.6423073,0.02237129,-0.02309418,STAR,-0.1702938,-0.2172842,-0.2698545,-0.2709846,-0.2831383
1237657630049894789,133.56324,39.76425,23.77843,21.28672,19.91251,18.87255,18.27458,23.7106,21.25581,19.91646,18.8762,18.28471,4.634866E-05,2.491713,1.37421,1.039957,0.597971,STAR,0.06783295,0.03090286,-0.003957748,-0.003652573,-0.01013565
1237657630049894723,133.64114,39.723706,19.39955,18.38832,18.17039,18.10364,18.15585,19.39524,18.38453,18.15943,18.09969,18.13935,-7.359374E-05,1.011234,0.2179241,0.06675148,-0.05220604,STAR,0.004312515,0.003791809,0.01096344,0.003955841,0.01650047
1237657629512892702,133.55842,39.093681,19.51632,19.04432,19.14897,19.17666,19.0924,19.51884,19.0274,19.13283,19.16171,19.07215,0.0008596039,0.4719944,-0.104641,-0.02769661,0.08426285,STAR,-0.002523422,0.0169239,0.01613235,0.01495171,0.0202446
1237657628975956227,133.71892,38.863854,19.56437,17.95142,17.34621,17.32285,17.00967,19.58484,17.94364,17.36482,17.43438,17.02101,9.972179E-05,1.612949,0.6052094,0.0233593,0.3131771,STAR,-0.02047157,0.007781982,-0.01861382,-0.1115284,-0.01133728
