2455790.58930 20.055 0.176 6.69 450.0
2455790.62849 19.672 0.121 6.49 465.0
2455790.66944 19.941 0.129 5.64 458.0
2455790.70971 20.030 0.159 5.62 598.0
2455791.47588 19.419 0.117 6.94 556.0
2455791.52598 19.931 0.153 6.38 446.0
2455793.47605 19.916 0.157 6.29 554.0
2455793.54080 20.038 0.134 5.66 415.0
2455793.58337 19.867 0.113 5.57 391.0
2455793.62420 19.857 0.117 5.81 398.0
2455793.66288 19.739 0.093 5.26 409.0
2455793.70427 19.725 0.109 5.69 473.0
2455794.47807 19.882 0.158 7.10 459.0
2455794.53788 20.122 0.141 5.39 367.0
2455794.59039 19.969 0.128 5.63 386.0
2455794.62906 19.964 0.132 5.85 398.0
2455794.67664 19.955 0.132 5.82 443.0
2455795.52877 20.266 0.226 7.02 399.0
2455795.58587 19.831 0.153 7.38 403.0
2455795.64220 19.871 0.127 5.47 405.0
2455795.72390 19.811 0.136 6.70 433.0
2455796.50208 19.928 0.125 5.54 448.0
2455796.56750 19.935 0.139 6.38 444.0
2455796.61086 19.943 0.119 5.61 416.0
2455796.65091 19.781 0.117 6.28 396.0
2455796.69399 19.800 0.139 6.79 494.0
2455798.67532 19.495 0.119 7.60 453.0
2455801.48139 20.163 0.157 5.63 441.0
2455801.54605 20.165 0.155 5.92 375.0
2455801.58499 20.442 0.203 6.13 361.0
2455801.62312 19.890 0.163 7.40 403.0
2455801.66448 20.142 0.166 6.08 416.0
2455802.52205 20.302 0.213 6.42 433.0
2455802.57890 19.834 0.130 6.06 410.0
2455803.50972 19.924 0.129 5.54 417.0
2455803.59100 19.558 0.115 6.67 463.0
2455804.52873 19.728 0.095 5.04 401.0
2455804.56698 20.088 0.122 4.90 389.0
2455804.60735 19.746 0.110 5.86 389.0
2455804.64526 19.824 0.130 6.29 456.0
2455804.68923 19.692 0.123 6.81 532.0
2455805.50552 19.727 0.081 4.47 390.0
2455805.55801 19.837 0.083 4.11 369.0
2455805.59586 19.917 0.104 4.93 394.0
2455805.64219 19.892 0.151 7.37 463.0
2455806.49857 19.705 0.128 6.28 479.0
2455806.55514 19.966 0.177 6.57 516.0
2455807.55183 19.539 0.118 6.67 417.0
2455807.59339 19.795 0.144 6.49 441.0
2455807.63571 19.647 0.135 7.14 439.0
2455812.49862 20.083 0.240 6.53 718.0
2455812.57815 19.766 0.152 5.40 737.0
2455812.61809 19.835 0.171 5.73 755.0
2455813.51994 19.672 0.107 5.18 611.0
2455813.56198 19.896 0.118 4.19 634.0
2455813.60020 19.769 0.102 4.19 672.0
2455813.63796 19.771 0.112 4.82 718.0
2455815.47856 19.552 0.119 5.29 849.0
2455815.53151 19.646 0.084 4.06 573.0
2455815.56997 20.167 0.130 3.95 579.0
2455815.61717 19.790 0.096 3.77 687.0
2455815.65345 19.986 0.125 3.90 755.0
2455816.50286 19.943 0.116 4.56 577.0
2455816.55036 19.800 0.128 5.29 644.0
2455816.58869 19.875 0.140 5.66 656.0
2455816.62671 19.787 0.200 8.00 699.0
2455817.50402 19.985 0.123 4.69 542.0
2455817.55136 19.963 0.158 6.09 567.0
2455817.59054 19.880 0.153 6.07 608.0
2455817.62838 19.658 0.144 7.62 643.0
2455818.48326 20.104 0.176 5.66 565.0
2455818.53278 19.803 0.134 5.68 558.0
2455818.57078 20.425 0.253 6.04 580.0
2455818.61110 20.219 0.270 6.81 698.0
2455819.48331 19.756 0.127 5.49 618.0
2455819.54148 20.086 0.161 5.62 568.0
2455819.57908 19.841 0.127 5.37 588.0
2455819.61837 19.886 0.128 5.24 652.0
2455819.65530 20.139 0.223 6.98 769.0
2455820.51017 19.619 0.128 6.65 545.0
2455820.55714 19.731 0.111 5.39 507.0
2455820.59498 19.817 0.127 5.21 561.0
2455820.63277 19.434 0.125 6.77 674.0
2455822.52378 19.588 0.120 7.15 391.0
2455822.56873 19.758 0.126 6.48 391.0
2455822.61222 19.690 0.108 5.51 432.0
2455823.50035 19.961 0.195 7.26 469.0
2455823.54366 20.041 0.183 6.29 476.0
2455823.58719 19.807 0.124 5.48 487.0
2455823.62766 19.872 0.171 7.01 522.0
2455824.52600 20.133 0.142 4.96 435.0
2455824.56524 19.919 0.115 4.93 423.0
2455824.60646 19.969 0.152 6.29 456.0
2455825.48598 19.715 0.155 6.87 557.0
2455825.53556 19.901 0.136 5.45 501.0
2455825.58191 19.759 0.120 5.53 526.0
2455825.62425 19.781 0.142 7.90 498.0
2455826.50505 19.930 0.157 6.42 457.0
2455826.55373 20.022 0.172 6.38 482.0
2455826.59322 19.726 0.162 7.73 550.0
2455827.49345 19.763 0.173 7.39 563.0
2455827.53113 19.691 0.148 6.78 580.0
2455827.57397 19.223 0.095 6.66 586.0
2455827.61154 19.786 0.154 7.73 536.0
2455828.50460 19.827 0.107 4.77 419.0
2455828.54450 19.772 0.106 5.03 423.0
2455828.58214 20.395 0.219 6.07 459.0
2455828.61686 19.983 0.153 5.88 545.0
2455829.51735 19.945 0.132 5.32 504.0
2455829.55527 20.025 0.138 5.88 518.0
2455829.59355 19.710 0.107 7.08 504.0
2455830.48122 19.752 0.109 4.46 720.0
2455830.53052 19.885 0.104 5.27 443.0
2455830.56818 20.117 0.175 7.18 469.0
2455830.60643 19.866 0.155 7.86 472.0
2455831.52928 19.739 0.102 5.58 450.0
2455831.56683 19.777 0.112 6.74 464.0
2455831.60258 19.518 0.114 8.71 514.0
2455832.51269 19.985 0.117 4.90 484.0
2455832.55226 20.106 0.175 6.41 507.0
2455832.59189 20.077 0.216 7.47 559.0
2455833.51036 19.721 0.102 5.19 471.0
2455833.55024 19.769 0.102 4.93 441.0
2455833.58807 20.049 0.185 6.82 473.0
2455834.50984 19.875 0.104 4.80 437.0
2455834.54751 19.846 0.111 6.05 429.0
2455834.58688 20.250 0.193 5.90 481.0
2455835.53097 20.006 0.207 6.88 536.0
2455836.48452 19.708 0.220 6.10 1578.0
2455836.52807 20.012 0.230 5.35 1254.0
2455839.48425 20.278 0.281 5.83 1093.0
2455839.52416 19.823 0.165 6.52 670.0
2455839.56310 20.047 0.207 6.30 765.0
2455839.59348 19.520 0.220 6.89 2051.0
2455840.51235 19.546 0.114 5.75 614.0
2455840.56479 20.186 0.183 4.83 670.0
2455840.60693 19.713 0.144 6.05 778.0
2455841.51024 20.099 0.223 6.25 705.0
2455841.54982 19.870 0.155 5.08 744.0
2455841.59286 19.914 0.191 5.97 815.0
2455842.51224 19.486 0.153 7.28 652.0
2455842.55637 20.082 0.204 5.73 696.0
2455842.59682 20.033 0.263 7.49 823.0
2455843.51383 19.456 0.109 6.26 625.0
2455843.55466 19.637 0.135 6.21 644.0
2455843.59515 19.924 0.226 7.54 733.0
2455844.49815 19.983 0.162 5.41 663.0
2455844.53760 20.420 0.264 5.80 684.0
2455844.57839 20.072 0.242 6.68 790.0
2455845.49849 19.721 0.148 6.34 661.0
2455845.53830 19.686 0.124 5.09 757.0
2455845.57865 19.760 0.228 7.73 927.0
2455846.50235 19.993 0.234 6.63 808.0
2455846.54034 19.783 0.213 6.79 895.0
2455846.57918 19.757 0.235 7.08 1083.0
2455850.51306 19.595 0.092 4.87 561.0
2455850.55167 20.000 0.156 5.97 552.0
2455851.50198 19.842 0.128 5.60 511.0
2455851.54032 19.634 0.105 5.59 508.0
2455852.48985 19.721 0.214 6.57 1182.0
2455852.52980 19.814 0.210 7.43 776.0
2455854.49335 19.607 0.182 6.42 1050.0
2455854.53655 19.966 0.175 5.56 706.0
2455855.52237 19.832 0.170 5.74 712.0
2455855.55033 19.550 0.132 6.51 707.0
2455858.49477 19.881 0.238 7.09 965.0
2455859.49353 19.633 0.198 5.88 1518.0
2455859.53095 19.699 0.136 5.98 670.0
2455860.50703 19.771 0.153 6.26 630.0
2455862.51508 19.646 0.128 6.37 545.0
2455866.50758 19.802 0.240 7.01 1277.0
2455867.51076 19.652 0.122 5.39 777.0
2455868.51210 19.849 0.191 6.82 838.0
2455869.50303 19.321 0.131 5.49 1265.0
2455870.50767 19.979 0.179 6.36 1014.0
2455871.49642 19.528 0.223 6.20 2716.0
2455871.50864 20.277 0.274 6.80 917.0
2455960.87838 19.895 0.137 5.12 746.0
2455961.87355 19.817 0.144 6.68 632.0
2455962.87821 19.640 0.112 6.14 574.0
2455963.87886 19.647 0.123 6.62 566.0
2455964.87393 19.891 0.172 6.76 795.0
2455965.88130 19.643 0.108 5.00 790.0
2455967.88636 19.871 0.167 5.53 1320.0
2455968.87934 19.881 0.148 5.74 723.0
2455971.86013 19.540 0.094 6.10 573.0
2455972.87575 19.511 0.102 5.44 968.0
2455976.86561 19.993 0.136 5.93 419.0
2455977.82369 19.975 0.153 6.18 568.0
2455977.86451 19.652 0.101 5.51 513.0
2455978.83656 20.009 0.152 7.04 453.0
2455978.87495 19.949 0.121 5.98 430.0
2455979.82735 19.591 0.116 6.85 527.0
2455979.86679 19.587 0.101 6.32 465.0
2455980.84833 19.913 0.187 8.00 508.0
2455982.81410 19.966 0.126 5.89 462.0
2455982.85275 19.809 0.096 5.32 396.0
2455982.90000 19.936 0.156 4.98 894.0
2455983.84452 20.039 0.135 5.55 457.0
2455983.89207 19.747 0.069 3.72 435.0
2455984.82986 19.523 0.089 6.05 431.0
2455984.86480 19.881 0.088 4.29 393.0
2455985.81385 19.528 0.100 6.32 527.0
2455985.84880 19.705 0.115 6.31 492.0
2455985.89249 19.622 0.096 5.86 450.0
2455986.82707 19.565 0.094 6.32 500.0
2455986.86543 20.049 0.118 5.00 431.0
2455987.81330 19.887 0.138 6.24 538.0
2455987.84189 19.922 0.116 5.20 477.0
2455987.89130 19.812 0.096 4.86 426.0
2455988.81797 20.176 0.189 6.71 486.0
2455988.85892 19.566 0.095 5.56 467.0
2455988.90565 20.224 0.263 4.65 1712.0
2455989.82842 20.028 0.154 6.96 394.0
2455989.87016 20.030 0.141 6.33 354.0
2455990.79926 19.811 0.117 6.70 415.0
2455990.83296 19.586 0.084 5.69 401.0
2455990.87437 19.929 0.120 5.64 394.0
2455991.80663 19.962 0.171 6.76 573.0
2455991.84947 19.732 0.094 5.15 393.0
2455991.90103 19.996 0.115 4.86 482.0
2455992.82456 19.604 0.099 5.38 572.0
2455992.86664 19.915 0.106 5.22 424.0
2455993.78929 20.042 0.241 7.56 673.0
2455993.83209 19.616 0.138 6.98 562.0
2455993.87195 19.737 0.112 5.29 498.0
2455994.80095 19.602 0.108 5.00 851.0
2455994.82633 19.780 0.115 4.69 723.0
2455994.87704 19.667 0.104 5.02 617.0
2455995.78764 19.564 0.095 4.40 775.0
2455995.80896 19.842 0.113 4.31 700.0
2455995.84214 19.831 0.112 4.25 617.0
2455995.89128 19.621 0.084 4.37 539.0
2455996.79574 19.613 0.104 5.33 628.0
2455996.83332 19.854 0.107 4.74 564.0
2455996.88008 19.923 0.091 3.91 495.0
2455997.79120 20.067 0.177 6.13 602.0
2455997.82718 19.735 0.102 5.08 542.0
2455997.87554 19.611 0.085 4.89 519.0
2455997.91327 20.103 0.215 4.32 1797.0
2455998.80303 19.713 0.112 5.16 605.0
2455998.85201 20.040 0.119 4.03 521.0
2455998.89331 19.856 0.099 4.78 503.0
2455999.78743 20.203 0.185 5.61 614.0
2455999.83644 20.139 0.145 4.44 575.0
2455999.87437 19.765 0.088 3.88 520.0
2455999.91237 19.694 0.100 3.89 831.0
2456002.80458 19.710 0.185 5.43 1511.0
2456002.83742 19.972 0.208 4.48 1571.0
2456002.87814 19.644 0.142 4.23 1582.0
2456003.85284 19.944 0.166 6.68 519.0
2456003.89954 19.786 0.119 5.72 512.0
2456004.78467 19.840 0.120 5.91 474.0
2456004.83259 20.101 0.130 4.95 455.0
2456004.88105 20.088 0.125 4.86 431.0
2456004.91899 19.646 0.169 3.80 3163.0
2456005.78719 19.813 0.096 5.55 376.0
2456005.83008 19.892 0.124 5.65 395.0
2456005.89411 19.818 0.065 3.62 354.0
2456006.76094 20.024 0.123 5.22 417.0
2456006.80399 19.771 0.079 4.20 361.0
2456006.86362 19.991 0.100 4.45 368.0
2456006.90197 19.815 0.080 4.04 371.0
2456007.76548 19.827 0.106 5.40 375.0
2456007.81287 19.868 0.094 4.48 365.0
2456007.86090 19.795 0.081 4.30 336.0
2456007.89889 20.030 0.098 4.06 370.0
2456008.75754 19.838 0.119 6.00 471.0
2456008.79641 19.694 0.095 5.62 406.0
2456008.85303 19.795 0.120 6.73 398.0
2456008.89222 19.425 0.070 5.31 379.0
2456009.75194 19.850 0.115 5.60 474.0
2456009.78480 19.902 0.099 4.81 434.0
2456009.84233 19.817 0.092 4.42 445.0
2456009.88012 19.734 0.082 4.57 413.0
2456009.91799 19.892 0.149 3.99 1231.0
2456010.76326 19.780 0.115 6.04 549.0
2456010.81234 19.655 0.078 5.07 417.0
2456010.86231 19.835 0.077 4.41 399.0
2456010.89990 19.875 0.083 4.45 375.0
2456011.74675 19.660 0.111 6.33 476.0
2456011.79246 20.111 0.134 4.93 389.0
2456011.86784 19.673 0.110 4.79 796.0
2456011.90612 20.021 0.151 4.28 812.0
2456012.75098 19.641 0.094 6.26 369.0
2456012.79430 20.125 0.127 5.55 345.0
2456012.84366 19.881 0.089 4.69 323.0
2456012.89073 20.006 0.080 3.87 309.0
2456013.74779 19.895 0.119 6.35 374.0
2456013.74997 19.703 0.105 6.59 373.0
2456013.78774 19.568 0.071 5.15 340.0
2456013.82882 19.835 0.086 4.90 340.0
2456013.88988 19.569 0.066 4.58 333.0
2456014.72512 19.791 0.125 6.42 431.0
2456014.76470 19.709 0.080 4.84 391.0
2456014.80293 19.757 0.081 4.85 361.0
2456014.86309 19.785 0.087 5.00 330.0
2456014.90222 19.785 0.087 4.88 339.0
2456015.74173 19.530 0.072 5.04 420.0
2456015.78116 20.061 0.100 4.90 354.0
2456015.81988 19.813 0.076 4.38 338.0
2456015.86903 19.755 0.067 3.84 329.0
2456015.91099 19.771 0.075 3.79 377.0
2456016.75306 19.731 0.084 4.87 398.0
2456016.79286 19.975 0.098 4.12 370.0
2456016.83297 19.732 0.073 3.94 372.0
2456016.89631 19.878 0.076 3.61 368.0
2456017.72819 19.978 0.127 5.61 434.0
2456017.80466 19.719 0.064 3.83 345.0
2456017.84410 19.932 0.074 3.72 325.0
2456017.90177 19.724 0.056 3.34 308.0
2456018.79345 19.922 0.105 5.16 333.0
2456018.83329 19.745 0.081 4.47 337.0
2456018.87509 19.722 0.064 3.54 332.0
2456019.73009 19.754 0.117 6.02 474.0
2456019.76862 19.723 0.088 5.04 393.0
2456019.82724 20.072 0.164 6.37 357.0
2456019.86514 19.693 0.068 3.91 350.0
2456019.90363 19.771 0.069 3.78 339.0
2456020.71376 19.721 0.118 6.40 489.0
2456020.75257 20.012 0.122 5.15 425.0
2456020.80862 19.994 0.096 4.47 363.0
2456020.84686 19.899 0.073 3.84 333.0
2456020.88607 19.632 0.070 4.44 346.0
2456020.92697 20.127 0.238 4.28 1735.0
2456021.73521 19.920 0.129 5.47 535.0
2456021.77426 19.848 0.105 5.15 471.0
2456021.81237 19.835 0.096 4.94 426.0
2456021.85170 19.792 0.080 4.30 396.0
2456021.90979 20.032 0.099 4.04 414.0
2456022.72284 19.583 0.103 5.60 621.0
2456022.76097 19.689 0.085 4.61 533.0
2456022.79928 20.118 0.125 4.35 493.0
2456022.85665 19.997 0.114 4.71 468.0
2456022.89656 19.832 0.079 3.94 408.0
2456023.71586 19.742 0.125 5.77 715.0
2456023.75598 20.018 0.124 4.43 654.0
2456023.79648 19.744 0.088 4.13 579.0
2456023.83757 19.735 0.092 4.14 567.0
2456023.89993 19.818 0.109 3.71 795.0
2456024.71051 19.698 0.144 6.14 860.0
2456024.75080 19.826 0.127 5.53 670.0
2456024.78985 19.639 0.121 5.82 634.0
2456024.85230 19.914 0.101 3.83 585.0
2456024.90213 19.836 0.109 3.95 683.0
2456025.69862 19.771 0.185 6.90 878.0
2456025.74023 19.590 0.128 6.28 708.0
2456025.77820 19.548 0.100 5.41 650.0
2456025.82026 19.711 0.126 5.71 594.0
2456025.88224 19.559 0.098 5.01 584.0
2456026.71358 19.518 0.176 7.60 1055.0
2456031.77899 19.819 0.113 6.33 437.0
2456031.81839 19.769 0.099 5.47 457.0
2456031.85963 19.561 0.087 5.17 472.0
2456031.91085 19.365 0.111 7.33 504.0
2456032.69504 19.532 0.103 6.27 534.0
2456032.73535 19.817 0.097 5.09 442.0
2456032.78336 19.823 0.094 4.93 422.0
2456032.83160 19.796 0.092 4.95 394.0
2456032.87482 19.768 0.078 4.18 383.0
2456032.91564 19.885 0.090 4.05 403.0
2456033.70795 19.429 0.085 6.51 435.0
2456033.75636 20.085 0.157 6.36 432.0
2456033.81287 19.818 0.101 5.16 413.0
2456033.86699 19.823 0.091 4.62 410.0
2456033.90886 20.189 0.159 5.46 446.0
2456034.70433 20.042 0.117 5.29 406.0
2456034.75275 19.519 0.074 5.24 390.0
2456034.79663 19.773 0.067 3.75 371.0
2456034.85934 19.597 0.078 4.94 405.0
2456034.89729 19.715 0.081 4.03 422.0
2456035.83851 19.892 0.101 4.59 420.0
2456035.89607 19.819 0.099 4.68 430.0
2456036.69985 20.043 0.129 5.79 373.0
2456036.74219 19.689 0.082 5.03 411.0
2456036.79410 19.742 0.073 4.41 384.0
2456036.81917 19.787 0.067 3.93 377.0
2456036.86386 19.706 0.063 3.43 425.0
2456036.91903 19.739 0.078 3.78 464.0
2456037.72675 20.011 0.141 6.21 424.0
2456037.76810 20.026 0.131 5.61 413.0
2456037.82171 19.880 0.104 4.58 443.0
2456037.88244 20.022 0.115 4.17 520.0
2456037.92202 19.581 0.111 5.44 637.0
2456038.73700 19.661 0.098 6.02 387.0
2456038.77720 19.869 0.114 5.95 368.0
2456038.82151 19.932 0.104 5.00 418.0
2456038.84429 19.625 0.075 4.51 418.0
2456038.86329 19.957 0.102 4.58 422.0
2456038.87117 19.629 0.076 4.55 427.0
2456038.88764 19.777 0.095 4.88 433.0
2456038.90683 20.142 0.147 5.40 434.0
2456038.93113 19.786 0.159 5.22 978.0
2456039.75798 20.028 0.163 6.69 423.0
2456039.80463 19.608 0.094 5.75 435.0
2456039.86624 19.987 0.125 5.41 445.0
2456039.90939 20.074 0.130 4.95 470.0
2456040.73712 19.515 0.099 6.87 388.0
2456040.77806 19.553 0.089 5.99 403.0
2456040.81819 19.714 0.093 5.25 433.0
2456040.88287 19.754 0.096 4.90 459.0
2456040.92135 19.774 0.093 4.56 462.0
2456041.72484 19.879 0.138 7.57 434.0
2456041.77008 19.711 0.096 5.89 437.0
2456041.82186 19.943 0.116 5.33 439.0
2456041.87463 19.993 0.112 4.48 465.0
2456041.91483 19.669 0.084 4.38 477.0
2456045.90891 19.957 0.107 4.30 485.0
2456046.87926 19.886 0.098 4.62 421.0
2456046.91993 20.315 0.152 4.81 437.0
2456047.69443 19.696 0.101 5.88 434.0
2456047.73207 20.017 0.107 5.10 381.0
2456047.77241 19.805 0.081 4.34 412.0
2456047.82272 19.840 0.082 3.81 434.0
2456047.88552 19.856 0.102 4.20 494.0
2456047.92615 19.784 0.093 4.23 555.0
2456048.71068 20.192 0.133 4.39 484.0
2456048.76282 19.770 0.078 3.92 388.0
2456048.81199 19.649 0.077 5.35 358.0
2456048.85515 19.945 0.084 4.34 341.0
2456048.90115 19.598 0.069 4.57 383.0
2456049.67944 19.948 0.122 5.37 517.0
2456049.73237 19.663 0.073 4.28 441.0
2456049.78288 19.872 0.076 3.72 408.0
2456049.83115 19.836 0.068 3.26 407.0
2456049.87392 20.066 0.102 3.77 432.0
2456049.91300 19.753 0.078 3.85 441.0
2456050.66929 19.843 0.142 6.37 535.0
2456050.70759 19.933 0.128 5.54 502.0
2456050.76791 19.906 0.108 4.47 505.0
2456050.81769 19.768 0.088 4.16 511.0
2456050.85728 19.818 0.096 4.32 487.0
2456050.89621 19.758 0.088 3.96 514.0
2456050.93488 20.288 0.279 4.87 1385.0
2456051.72778 19.890 0.112 4.83 549.0
2456052.65385 19.294 0.100 5.98 905.0
2456052.69203 20.043 0.155 5.12 743.0
2456052.74963 19.688 0.103 5.05 625.0
2456052.78845 19.639 0.083 4.06 622.0
2456052.82900 19.805 0.109 4.40 669.0
2456052.86827 19.779 0.090 3.50 701.0
2456052.90714 19.727 0.095 3.92 712.0
2456053.64944 19.900 0.211 5.91 1286.0
2456053.68554 19.988 0.166 5.06 1048.0
2456053.72346 19.815 0.117 4.14 944.0
2456053.78032 19.730 0.088 3.53 834.0
2456053.83321 19.798 0.096 3.27 890.0
2456053.87593 19.809 0.140 3.79 1367.0
2456053.91575 19.665 0.188 4.06 2707.0
2456054.87758 20.007 0.139 3.40 1121.0
2456054.90900 19.791 0.174 3.30 2742.0
2456057.77095 19.614 0.185 5.02 2441.0
2456057.80863 20.082 0.223 3.88 2207.0
2456057.83599 20.352 0.269 4.14 1706.0
2456057.86889 20.222 0.205 3.71 1483.0
2456057.90032 19.681 0.158 4.32 1919.0
2456057.93359 20.320 0.263 3.84 2056.0
2456058.69148 20.083 0.152 6.31 459.0
2456058.73176 19.903 0.170 7.19 473.0
2456058.76944 19.966 0.098 4.36 450.0
2456058.81897 19.624 0.100 5.64 454.0
2456058.86220 19.653 0.098 5.11 495.0
2456058.90187 19.850 0.103 4.43 523.0
2456059.66787 19.867 0.116 6.38 413.0
2456059.70838 19.717 0.100 5.92 412.0
2456059.74636 19.653 0.100 6.09 419.0
2456059.78522 19.849 0.091 4.49 418.0
2456059.84524 19.906 0.087 3.87 441.0
2456059.88426 20.204 0.151 4.89 469.0
2456059.92314 19.771 0.090 4.48 481.0
2456060.79247 19.742 0.087 4.62 404.0
2456061.68496 19.858 0.131 6.66 449.0
2456061.72331 19.828 0.107 5.12 470.0
2456061.78288 19.850 0.089 4.00 454.0
2456061.82466 19.797 0.086 3.89 455.0
2456061.86277 19.772 0.090 4.12 517.0
2456061.90106 20.053 0.144 5.05 551.0
2456061.93984 19.608 0.123 4.60 1250.0
2456062.68267 19.816 0.120 6.46 499.0
2456062.72191 19.917 0.143 6.23 521.0
2456062.76077 19.638 0.096 5.17 546.0
2456062.82215 20.054 0.130 4.67 547.0
2456062.86170 19.926 0.130 5.15 550.0
2456062.89971 20.202 0.162 4.78 640.0
2456062.93758 19.830 0.147 4.77 1110.0
2456063.79133 19.814 0.161 8.14 400.0
2456063.83054 19.983 0.173 7.12 422.0
2456063.87928 20.557 0.229 5.82 451.0
2456063.92690 19.595 0.102 5.45 621.0
2456064.71484 19.825 0.082 4.49 402.0
2456064.75335 19.793 0.065 3.42 418.0
2456064.81776 19.827 0.078 3.50 460.0
2456064.85745 19.724 0.085 4.07 491.0
2456064.89917 19.756 0.092 4.29 528.0
2456064.93765 19.744 0.115 4.19 868.0
2456065.64807 19.890 0.115 5.05 443.0
2456065.68656 19.927 0.092 4.20 361.0
2456065.73449 19.987 0.094 4.02 363.0
2456065.78638 20.095 0.112 3.83 476.0
2456065.82702 20.020 0.109 3.94 507.0
2456066.61083 19.782 0.110 5.24 521.0
2456066.65039 19.716 0.091 4.86 451.0
2456066.68847 19.993 0.094 3.95 424.0
2456066.72655 19.998 0.117 4.73 472.0
2456066.79154 19.690 0.079 4.03 453.0
2456066.83121 19.778 0.078 3.75 434.0
2456066.87357 19.615 0.067 3.55 491.0
2456066.91186 19.907 0.093 3.80 502.0
2456067.59552 19.587 0.095 5.68 470.0
2456067.63470 19.647 0.076 4.26 404.0
2456067.67549 19.532 0.074 4.76 389.0
2456067.71384 19.971 0.091 3.76 410.0
2456067.76281 19.867 0.078 3.44 415.0
2456067.81427 19.968 0.091 3.74 404.0
2456067.85354 19.751 0.072 3.34 441.0
2456067.89139 19.843 0.111 4.78 527.0
2456067.92923 19.790 0.103 4.41 569.0
2456068.63092 19.861 0.097 4.50 445.0
2456068.68154 19.869 0.095 4.25 407.0
2456068.72844 20.093 0.099 3.71 348.0
2456068.79649 19.942 0.092 3.82 368.0
2456068.85485 19.952 0.089 3.59 444.0
2456068.89957 19.826 0.086 3.64 541.0
2456069.61904 19.997 0.118 4.98 389.0
2456069.67761 19.320 0.058 4.65 390.0
2456069.71933 19.824 0.092 4.73 368.0
2456069.77089 19.986 0.090 3.89 373.0
2456069.82602 20.013 0.090 3.75 361.0
2456069.86854 19.683 0.068 3.71 378.0
2456069.90673 19.826 0.079 3.55 423.0
2456070.58847 19.753 0.124 6.10 461.0
2456070.62702 20.049 0.176 6.87 469.0
2456070.66515 20.129 0.137 5.30 423.0
2456070.70499 19.770 0.083 4.46 373.0
2456070.74295 19.815 0.082 4.45 352.0
2456070.80350 19.894 0.094 4.42 395.0
2456070.84172 20.006 0.117 4.83 408.0
2456070.88197 19.958 0.097 4.18 404.0
2456070.92139 20.216 0.171 5.77 431.0
2456071.58720 20.262 0.185 6.28 449.0
2456071.62706 19.782 0.093 5.27 367.0
2456071.66796 19.845 0.089 4.83 357.0
2456071.70569 19.810 0.076 4.40 334.0
2456071.75352 19.776 0.086 4.81 368.0
2456071.80808 20.159 0.128 4.67 390.0
2456071.84759 19.996 0.114 4.96 397.0
2456071.88576 19.925 0.101 4.69 421.0
2456071.92355 20.279 0.261 7.62 455.0
2456075.62076 19.706 0.075 4.07 383.0
2456075.65919 20.003 0.113 5.02 335.0
2456075.70061 19.934 0.098 4.66 337.0
2456075.75382 19.838 0.073 3.68 341.0
2456075.80315 19.885 0.079 3.85 345.0
2456075.84235 19.719 0.072 4.00 377.0
2456076.57402 20.038 0.137 5.19 553.0
2456076.61218 19.956 0.119 5.12 469.0
2456076.65384 19.719 0.094 5.18 429.0
2456076.70048 19.903 0.086 4.15 395.0
2456076.75756 19.788 0.080 4.28 380.0
2456076.79706 19.785 0.085 4.45 394.0
2456076.83542 19.569 0.095 6.08 421.0
2456076.88479 19.814 0.115 6.46 461.0
2456076.93036 19.779 0.134 6.36 521.0
2456077.71124 19.821 0.098 4.93 422.0
2456077.77380 19.794 0.091 5.02 370.0
2456077.83142 20.012 0.107 4.48 383.0
2456077.87163 19.807 0.111 5.71 435.0
2456077.91304 20.110 0.134 4.72 502.0
2456078.59573 19.716 0.095 4.05 572.0
2456078.63333 19.847 0.121 5.06 513.0
2456078.67185 19.513 0.078 4.18 496.0
2456078.72156 19.817 0.090 4.14 459.0
2456078.77432 19.810 0.085 3.55 526.0
2456078.81430 19.746 0.074 3.77 418.0
2456078.85760 19.839 0.092 4.23 482.0
2456078.89649 19.657 0.086 4.37 555.0
2456079.56099 19.760 0.122 5.03 637.0
2456079.60025 19.709 0.093 4.36 527.0
2456079.63798 19.693 0.082 4.37 427.0
2456079.67893 19.928 0.104 4.46 422.0
2456079.73869 19.535 0.076 4.48 489.0
2456079.79019 19.935 0.106 4.26 513.0
2456079.84137 20.138 0.132 4.78 461.0
2456079.87941 20.014 0.094 3.87 467.0
2456079.91920 20.167 0.149 5.43 533.0
2456080.57045 19.828 0.137 5.51 710.0
2456080.60841 19.905 0.137 4.91 663.0
2456080.64669 19.717 0.102 4.41 652.0
2456080.69336 19.807 0.090 3.94 527.0
2456080.73511 19.924 0.111 4.56 519.0
2456080.77584 19.596 0.097 5.13 550.0
2456080.82406 19.756 0.094 4.70 502.0
2456080.87179 19.705 0.105 5.66 533.0
2456080.91651 20.208 0.123 4.55 435.0
2456081.56607 19.706 0.168 6.24 1022.0
2456081.60402 19.928 0.152 4.92 860.0
2456081.64343 19.920 0.160 5.52 745.0
2456081.68286 19.982 0.131 4.53 663.0
2456081.72837 19.604 0.094 4.69 646.0
2456081.77738 19.949 0.120 4.30 640.0
2456081.82578 19.843 0.113 4.60 686.0
2456081.86596 20.071 0.152 4.96 756.0
2456081.91408 19.750 0.162 6.61 855.0
2456082.59610 19.647 0.167 6.19 1028.0
2456082.63483 20.146 0.277 6.23 1123.0
2456082.72461 19.505 0.147 5.80 1124.0
