objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_g1,diff_i,diff_z
1237658493337469713,143.87391,8.1928629,24.05739,20.98457,19.10091,18.46277,18.01019,23.87124,21.70172,19.84629,19.27614,18.73397,0.3729729,3.072828,1.883659,0.6381359,0.4525833,GALAXY,0.1861515,-0.7171516,-0.745388,-0.8133736,-0.7237816
1237658493337468948,143.84438,8.1624891,23.36685,24.9794,19.63515,19.41694,19.563,23.34345,24.9773,19.63713,19.42716,19.56222,0.4984629,-1.612551,5.344248,0.2182159,-0.1460667,GALAXY,0.02340126,0.002103806,-0.001974106,-0.01022148,0.000787735
1237658493337403683,143.7858,8.1584148,18.46128,16.62447,15.77075,15.39194,15.08975,19.71238,17.86558,17.08912,16.73617,16.35828,0.08037566,1.836815,0.8537169,0.3788157,0.3021889,GALAXY,-1.251099,-1.24111,-1.318372,-1.344238,-1.268534
1237660413189488644,143.93785,8.2151967,18.71489,17.40957,16.66572,16.27518,16.06087,21.24964,19.76177,19.15848,18.82036,18.37028,0.1442656,1.305313,0.7438545,0.3905373,0.2143097,GALAXY,-2.534756,-2.352198,-2.492765,-2.545177,-2.309406
1237660413189423262,143.81727,8.3427875,20.11865,18.40421,17.31472,16.80285,16.50971,21.92881,20.14385,19.16016,18.78339,18.27142,0.1637284,1.714447,1.089483,0.5118694,0.2931461,GALAXY,-1.81016,-1.739645,-1.845442,-1.980541,-1.761717
1237658493337469947,143.94201,8.1269254,23.12902,20.59251,18.83465,18.17301,17.7383,23.95483,21.83417,20.21109,19.66812,19.09743,0.3768227,2.536514,1.75786,0.6616402,0.4347057,GALAXY,-0.8258076,-1.241663,-1.376438,-1.49511,-1.359125
1237658493337403821,143.79136,8.1316335,23.56528,20.39812,18.65958,18.04956,17.71977,23.82188,21.51273,19.86852,19.27546,18.85909,0.3728278,3.167154,1.738539,0.6100254,0.3297825,GALAXY,-0.2566051,-1.114609,-1.208933,-1.225899,-1.139317
1237658493337469183,143.88711,8.0991221,19.08804,17.08023,16.06197,15.59644,15.18942,21.82789,19.69191,18.63849,18.30276,17.58883,0.0864891,2.007813,1.018263,0.4655237,0.4070196,GALAXY,-2.739847,-2.611677,-2.576525,-2.706317,-2.399412
1237658493337403636,143.69617,8.0347654,20.68299,18.78481,17.74612,17.34978,17.0564,21.7105,19.75308,18.77136,18.41541,18.03147,0.1396258,1.898184,1.038691,0.3963356,0.2933826,GALAXY,-1.027508,-0.9682713,-1.025238,-1.065622,-0.9750652
1237658493337469586,143.85518,8.0631327,22.01798,20.38001,18.53183,17.89045,17.5257,22.92392,21.61818,19.85632,19.34571,18.8081,0.377787,1.637968,1.848186,0.6413822,0.364748,GALAXY,-0.9059353,-1.238165,-1.324493,-1.455261,-1.282398
1237658493337469208,143.91896,7.9972878,18.27955,16.70589,15.86806,15.43767,15.14171,19.83045,18.24398,17.35139,17.00937,16.56717,0.1032179,1.573658,0.8378325,0.4303961,0.2959557,GALAXY,-1.550896,-1.53809,-1.483327,-1.571699,-1.425455
1237658493337403690,143.81501,8.0999383,23.3904,20.14702,18.40935,17.82629,17.43953,24.0626,21.84191,20.16005,19.63306,19.11896,0.3797817,3.243376,1.737671,0.5830593,0.3867607,GALAXY,-0.672205,-1.694889,-1.7507,-1.806767,-1.679428
1237658492800532625,143.78986,7.7259886,19.87444,17.96899,17.08644,16.68138,16.38491,21.22005,19.66814,18.85675,18.48226,18.14788,0.08638581,1.905445,0.8825474,0.4050598,0.2964725,GALAXY,-1.345613,-1.699152,-1.770308,-1.80088,-1.762968
1237660412652486826,143.74699,7.9041552,18.02133,16.82385,16.2355,15.89692,15.6825,20.39214,19.05699,18.53918,18.30465,17.94718,0.0762913,1.197477,0.5883541,0.3385763,0.214427,GALAXY,-2.370806,-2.233133,-2.303686,-2.407725,-2.264683
1237658492800532584,143.75699,7.6861283,19.18728,18.37002,17.94171,17.59509,17.57193,19.99379,19.27323,18.9302,18.60705,18.55296,0.1780102,0.8172569,0.4283104,0.3466225,0.02316284,GALAXY,-0.8065052,-0.903204,-0.9884911,-1.011955,-0.9810333
1237660412652552317,143.87292,7.8177007,19.14506,17.38785,16.5323,16.11809,15.79317,21.28095,19.42495,18.64362,18.34333,17.88207,0.09298567,1.75721,0.8555527,0.4142036,0.3249264,GALAXY,-2.135895,-2.037106,-2.111328,-2.225235,-2.088905
1237660412652487033,143.68931,7.8156886,22.32823,20.83685,19.12466,18.47511,18.05223,23.61597,21.79661,20.12682,19.53988,18.96699,0.3600478,1.491386,1.712183,0.6495571,0.4228821,GALAXY,-1.287733,-0.9597645,-1.002151,-1.064774,-0.9147606
1237660412652552739,143.89734,7.7990115,20.93864,19.97525,18.17451,17.46861,17.08085,22.59708,21.8082,20.13864,19.50596,18.98565,0.3758382,0.9633942,1.800737,0.7059059,0.3877506,GALAXY,-1.658434,-1.832951,-1.96413,-2.037354,-1.904797
1237658492800598190,143.92901,7.6737899,21.02355,18.87655,17.63557,17.07383,16.60859,21.8967,19.93211,18.73702,18.26031,17.71235,0.1351776,2.147003,1.240978,0.5617371,0.4652424,GALAXY,-0.8731537,-1.055563,-1.10145,-1.186476,-1.103762
1237658492800532760,143.80127,7.7635766,25.26617,20.56952,18.79927,18.16398,17.7144,24.46515,21.49972,19.80209,19.17705,18.75131,0.3440027,4.696644,1.770254,0.6352921,0.4495754,GALAXY,0.8010197,-0.9301929,-1.002817,-1.013075,-1.036909
1237658492800532653,143.82095,7.6569243,20.27607,18.35943,17.25269,16.78694,16.42749,21.3415,19.51611,18.48221,18.04419,17.6457,0.1263696,1.916636,1.106745,0.4657459,0.3594513,GALAXY,-1.06543,-1.156675,-1.229527,-1.257246,-1.218212
1237658492800532609,143.78448,7.6735801,19.56765,17.52533,16.49482,16.05552,15.71882,20.89236,18.96158,17.99622,17.58201,17.22671,0.1258605,2.042318,1.030512,0.4392986,0.3366938,GALAXY,-1.324713,-1.436249,-1.501408,-1.526491,-1.507888
1237661063876968666,144.14231,8.4963439,18.46404,17.05508,16.31021,15.95239,15.67815,20.85641,19.27717,18.69645,18.29549,17.9595,0.09709878,1.40896,0.7448673,0.3578234,0.2742395,GALAXY,-2.392376,-2.222097,-2.386236,-2.343106,-2.281355
1237661063877034235,144.30787,8.5108424,19.95643,18.19543,17.24152,16.79737,16.484,21.46982,19.66866,18.93401,18.31251,18.01354,0.1379247,1.760998,0.9539089,0.4441471,0.3133678,GALAXY,-1.513395,-1.473234,-1.692493,-1.515135,-1.529533
1237660413189554311,144.18106,8.3982608,18.77698,17.37705,16.58018,16.18653,15.93858,21.1965,19.52518,18.89336,18.44705,18.06259,0.1269928,1.399935,0.7968655,0.3936462,0.2479506,GALAXY,-2.419516,-2.148136,-2.313181,-2.260511,-2.124009
1237661063877034184,144.26008,8.4778923,22.64823,21.77133,19.1554,18.44202,18.02708,22.95754,22.30944,19.95114,19.14028,18.6605,0.2925303,0.8769073,2.615925,0.7133846,0.4149399,GALAXY,-0.309309,-0.5381107,-0.7957363,-0.6982632,-0.6334267
1237658493337535150,144.07097,8.1688164,21.82116,19.97586,18.22491,17.60077,17.2463,23.35511,21.78979,20.11145,19.49331,19.06503,0.3755382,1.845304,1.750946,0.6241455,0.3544693,GALAXY,-1.533949,-1.813938,-1.886539,-1.89254,-1.818735
1237658493874536692,144.265,8.4614546,22.06408,19.51466,17.97755,17.42184,17.08705,23.69632,20.58681,19.14767,18.60201,18.20121,0.2852036,2.549414,1.537109,0.5557156,0.3347912,GALAXY,-1.632242,-1.072149,-1.170115,-1.180176,-1.114168
1237660413189619918,144.28005,8.4502216,20.36334,18.67047,17.70924,17.19965,16.76702,21.75892,19.82312,19.07987,18.4209,17.7741,0.1278062,1.692877,0.9612236,0.5095959,0.4326305,GALAXY,-1.395573,-1.152653,-1.370625,-1.221251,-1.007084
1237660413189619978,144.31146,8.4526451,20.02912,18.3932,17.44897,16.95276,16.62733,21.46374,19.8915,19.14872,18.52659,18.02306,0.1281454,1.635921,0.9442368,0.4962025,0.3254356,GALAXY,-1.434618,-1.498302,-1.699755,-1.57383,-1.395733
1237661063877033994,144.23097,8.5624394,18.91055,17.93324,17.54363,17.36259,17.20234,19.24379,18.23877,18.03065,17.7669,17.58323,0.02219784,0.9773121,0.3896027,0.1810474,0.1602459,GALAXY,-0.3332367,-0.3055344,-0.4870205,-0.4043121,-0.380888
1237658493337665627,144.30901,8.2185265,19.66043,17.93041,17.02633,16.54808,16.19418,20.96938,19.1272,18.37894,17.89219,17.49043,0.07955145,1.730022,0.9040813,0.4782448,0.3539047,GALAXY,-1.308949,-1.196793,-1.352617,-1.344107,-1.296251
1237658493337534657,144.09813,8.1888748,19.80715,18.26504,17.38226,16.98882,16.62088,21.52401,20.0189,19.10397,18.6861,18.22031,0.1347402,1.542116,0.8827763,0.3934422,0.367939,GALAXY,-1.716862,-1.753864,-1.72171,-1.697279,-1.599432
1237660413189554715,144.15097,8.3895023,22.71325,20.95104,19.21387,18.5326,18.16677,23.34817,21.80671,20.3157,19.59968,19.11312,0.4047091,1.762215,1.737169,0.6812649,0.3658352,GALAXY,-0.6349125,-0.855669,-1.101835,-1.067078,-0.9463539
1237658493337600246,144.15531,8.1169036,19.97721,18.3253,17.53564,17.17308,16.88718,20.71332,18.93831,18.25708,17.89261,17.58211,0.07432964,1.651901,0.7896595,0.3625679,0.2858925,GALAXY,-0.7361107,-0.6130047,-0.7214336,-0.7195339,-0.6949272
1237661063877034228,144.27837,8.5570276,21.74324,19.37389,17.7896,17.20363,16.88451,22.75117,20.38874,19.01934,18.31379,17.98881,0.3024449,2.36935,1.584293,0.5859718,0.3191147,GALAXY,-1.007925,-1.014847,-1.229742,-1.110161,-1.104301
1237658493337534601,144.03319,8.1436572,18.86558,17.72558,17.37029,17.15592,17.0507,21.04829,20.11852,19.85027,19.58683,19.34439,0.0592872,1.139997,0.3552914,0.2143707,0.105217,GALAXY,-2.182714,-2.392941,-2.479977,-2.430912,-2.293686
1237660413189554687,144.15521,8.236114,22.26247,20.8542,19.04776,18.28051,17.84313,23.07709,21.5247,19.90834,19.12628,18.65501,0.4548515,1.408266,1.806444,0.7672443,0.4373856,GALAXY,-0.8146229,-0.6704979,-0.8605862,-0.8457718,-0.8118839
1237661063876968545,144.08528,8.5456557,19.2485,18.02192,17.37615,16.97661,16.73954,20.31074,19.03823,18.54266,18.11356,17.84842,0.1283482,1.226589,0.6457691,0.3995399,0.2370663,GALAXY,-1.062239,-1.01631,-1.166515,-1.13695,-1.108885
1237660412652617952,144.05399,7.8464859,21.12082,18.9812,17.73417,17.27088,16.90424,22.07238,19.98769,18.90052,18.51635,18.04164,0.2056458,2.139622,1.247026,0.4632893,0.3666401,GALAXY,-0.9515553,-1.006487,-1.166344,-1.245468,-1.137398
1237658493337600317,144.26363,8.0954266,19.55938,18.23544,17.6389,17.3111,17.13614,21.39208,20.04292,19.71586,19.38985,19.1076,0.1036034,1.323946,0.5965328,0.3278065,0.1749592,GALAXY,-1.832703,-1.807484,-2.076958,-2.078753,-1.971462
1237658493337665670,144.28765,8.041504,23.75434,20.52702,18.71847,18.10109,17.71872,23.42765,21.42069,19.75825,19.17962,18.76378,0.3773161,3.22732,1.808556,0.6173763,0.3823719,GALAXY,0.3266907,-0.893671,-1.03978,-1.078533,-1.045059
1237660412652618108,144.04653,7.9919016,18.45968,17.26345,16.88091,16.69284,16.49531,21.8486,20.55497,20.44046,20.39418,19.80477,0.01630389,1.196228,0.3825417,0.1880684,0.1975307,GALAXY,-3.388926,-3.291523,-3.559555,-3.701338,-3.309462
1237658493337469242,143.9584,8.0747647,23.8766,20.30931,18.57058,18.0563,17.57243,23.94709,21.25723,19.61483,19.16521,18.60224,0.378267,3.567295,1.738728,0.5142746,0.4838753,GALAXY,-0.07048798,-0.9479275,-1.044252,-1.108906,-1.029812
1237660412652748947,144.34368,7.9969403,18.75871,17.18972,16.45917,16.00287,15.70559,20.96879,19.2487,18.76851,18.09582,17.70794,0.08638476,1.568989,0.7305546,0.456295,0.2972803,GALAXY,-2.210081,-2.058977,-2.309338,-2.092947,-2.002347
1237658492800729294,144.27123,7.7719798,19.47204,17.67049,16.82105,16.42246,16.11449,20.41146,18.55769,17.90574,17.44414,17.17969,0.08763603,1.801546,0.8494396,0.3985939,0.3079681,GALAXY,-0.9394226,-0.8871937,-1.084682,-1.021677,-1.065199
1237658493337600301,144.24434,8.0802022,19.13581,17.60159,16.8199,16.41725,16.15376,20.41619,18.79741,18.12654,17.69269,17.39297,0.1045315,1.534224,0.7816849,0.4026566,0.2634811,GALAXY,-1.28038,-1.195826,-1.306641,-1.275446,-1.239201
1237660412652618499,144.08449,7.8619366,23.65482,21.1752,19.37357,18.67905,18.27725,23.81664,22.10089,20.5716,19.91562,19.43116,0.3771853,2.479616,1.801634,0.6945152,0.4018021,GALAXY,-0.1618176,-0.9256916,-1.198032,-1.236565,-1.15391
1237658492800729221,144.19359,7.7584755,19.39975,18.026,17.6371,17.35412,17.2487,21.53819,20.14929,20.0172,19.64038,19.59836,0.05242484,1.373751,0.3888988,0.2829762,0.1054211,GALAXY,-2.138447,-2.123297,-2.3801,-2.286257,-2.349663
1237658492800729291,144.27004,7.7905245,18.27899,16.84161,16.2036,15.81761,15.56515,20.75416,19.17488,18.76765,18.23524,18.06961,0.07599736,1.437372,0.6380119,0.3859901,0.2524643,GALAXY,-2.475174,-2.333265,-2.564051,-2.417633,-2.504467
1237660412652683448,144.13215,7.8886318,19.8597,18.09319,17.15464,16.75617,16.37873,21.46928,19.54816,18.77731,18.36123,17.91884,0.1075619,1.766516,0.9385529,0.3984642,0.3774452,GALAXY,-1.609573,-1.454967,-1.622671,-1.605062,-1.540117
1237658492800729279,144.25411,7.8039467,17.98481,16.86672,16.3768,16.0519,15.88134,20.03766,18.89217,18.61772,18.20476,18.0649,0.08765018,1.118088,0.4899197,0.3248978,0.1705618,GALAXY,-2.052853,-2.025454,-2.240919,-2.152857,-2.183562
1237658493874602393,144.41775,8.475335,23.20093,19.98975,18.40868,17.8344,17.42536,22.78511,21.19972,19.73215,19.1722,18.68273,0.3017274,3.211182,1.58107,0.5742779,0.4090405,GALAXY,0.4158211,-1.209967,-1.323463,-1.337797,-1.257362
1237660413189685370,144.38701,8.4543151,19.81274,18.38894,17.51971,17.11385,16.8302,21.06363,19.50962,18.67134,18.28274,17.89497,0.1416281,1.423803,0.8692303,0.4058609,0.2836475,GALAXY,-1.250883,-1.120686,-1.151632,-1.168896,-1.064772
1237661063877099679,144.36555,8.5730778,20.59674,18.4741,17.44282,17.03754,16.72865,21.16797,19.13726,18.22408,17.77329,17.45658,0.1373249,2.122644,1.031281,0.4052811,0.3088913,GALAXY,-0.5712242,-0.6631603,-0.7812634,-0.7357578,-0.7279301
1237661063877099674,144.37083,8.5171977,19.92138,17.95505,16.89882,16.49391,16.15071,20.77052,18.87583,17.89665,17.51343,17.09681,0.1270994,1.966331,1.056223,0.4049168,0.343195,GALAXY,-0.8491402,-0.9207878,-0.9978256,-1.019526,-0.9460983
1237661063877099542,144.3917,8.5708492,18.48201,16.44001,15.35632,14.91809,14.56105,20.35028,18.34002,17.40261,16.92383,16.53115,0.1375915,2.041998,1.083694,0.4382229,0.3570433,GALAXY,-1.868277,-1.900007,-2.046289,-2.005737,-1.970101
1237661063877099629,144.42929,8.573418,24.1535,25.27205,24.68861,16.70987,16.44085,23.70887,24.95422,24.68622,18.14903,17.76434,0.136461,-1.118542,0.583437,7.978739,0.2690239,GALAXY,0.4446354,0.3178215,0.002386093,-1.439157,-1.32349
1237661063877099822,144.42028,8.5184146,24.23473,20.01252,18.31343,17.69796,17.28477,24.1475,21.1587,19.5294,18.93235,18.45898,0.3781903,4.222216,1.699087,0.615469,0.4131851,GALAXY,0.0872364,-1.146187,-1.215971,-1.234394,-1.17421
1237660413189685381,144.41362,8.4496817,18.87992,17.45013,16.49452,16.05498,15.71883,20.75993,19.24967,18.46521,18.03213,17.5133,0.1370552,1.429792,0.9556103,0.439539,0.3361464,GALAXY,-1.880013,-1.79954,-1.97069,-1.977156,-1.794467
1237658493337731133,144.48315,8.1799544,17.69602,16.94218,16.76027,16.67632,16.57651,19.17446,18.3768,18.63013,18.62078,18.34808,0.02063632,0.7538357,0.1819077,0.08395195,0.09981346,GALAXY,-1.478439,-1.434622,-1.869852,-1.944454,-1.77157
1237660413189685420,144.48675,8.3337384,18.85203,17.93972,17.70973,17.42898,17.34165,19.99045,19.04019,19.02254,18.75504,18.45176,0.0744295,0.9123058,0.2299881,0.2807541,0.08733368,GALAXY,-1.138418,-1.100466,-1.312807,-1.326056,-1.110117
1237660413189620506,144.33222,8.4127114,22.25787,20.61761,18.89386,18.25199,17.98782,23.09881,21.73349,20.20843,19.4891,19.04167,0.2897398,1.640263,1.723749,0.6418705,0.264164,GALAXY,-0.8409386,-1.115885,-1.314569,-1.237112,-1.053848
1237661063877100186,144.46229,8.5426546,25.49695,20.44725,18.68091,17.98087,17.71259,24.16396,21.52011,19.83169,19.17468,18.81623,0.4048671,5.049706,1.766342,0.7000351,0.2682858,GALAXY,1.332994,-1.072859,-1.150784,-1.19381,-1.103642
1237660413189685391,144.44367,8.3033377,20.77365,18.68923,17.27084,16.73675,16.37089,22.04355,19.98163,18.71777,18.1786,17.64837,0.2150887,2.084417,1.418398,0.5340824,0.36586,GALAXY,-1.269901,-1.292397,-1.44693,-1.441851,-1.277473
1237658493337731310,144.45746,8.2023117,18.98147,17.6424,16.93772,16.57057,16.3618,21.66207,19.90773,19.50647,19.13678,18.74805,0.08664015,1.339079,0.7046719,0.3671551,0.208765,GALAXY,-2.680599,-2.265337,-2.568748,-2.566212,-2.386248
1237660412652814511,144.56668,7.9373984,19.25951,17.6278,16.73712,16.35063,15.97427,21.37587,19.63984,18.85415,18.46656,18.06309,0.1176475,1.63171,0.8906765,0.3864899,0.3763657,GALAXY,-2.116362,-2.012037,-2.117023,-2.115927,-2.088821
1237660412652814467,144.4853,8.0535798,18.71019,17.39071,16.77652,16.39106,16.11541,20.54796,19.03539,18.58757,18.21365,17.74439,0.09462503,1.319481,0.6141891,0.3854637,0.2756481,GALAXY,-1.837767,-1.644682,-1.81105,-1.822594,-1.628981
1237660412652748968,144.40096,7.9180357,18.68484,16.9286,16.00562,15.56275,15.18404,20.37334,18.65792,17.95733,17.3901,16.93676,0.09310509,1.756245,0.9229755,0.4428778,0.3787031,GALAXY,-1.688494,-1.729319,-1.951702,-1.827355,-1.752718
1237658492800794868,144.38579,7.7243677,19.65849,17.72555,16.80486,16.43127,16.12094,20.4128,18.42806,17.61974,17.28462,16.9886,0.1080255,1.932947,0.920681,0.3735981,0.3103256,GALAXY,-0.7543068,-0.7025146,-0.8148727,-0.8533497,-0.8676624
1237660412652814475,144.52228,7.9747791,19.50426,18.4772,17.75773,17.36186,17.12393,20.81268,19.75202,19.23706,18.83246,18.40965,0.2086924,1.027058,0.7194672,0.3958721,0.2379341,GALAXY,-1.308418,-1.274822,-1.479322,-1.470594,-1.285721
1237658492800860712,144.49867,7.8366486,21.53332,20.63591,18.84132,18.21367,17.88864,22.78197,21.78984,20.03706,19.49686,19.03677,0.3758994,0.8974113,1.794588,0.6276512,0.3250313,GALAXY,-1.248655,-1.153929,-1.19574,-1.283194,-1.148134
1237660412652814496,144.55854,7.8570152,18.40212,17.13716,16.58191,16.21657,15.98298,20.68698,19.32588,19.03028,18.64389,18.22065,0.06005975,1.264967,0.5552464,0.3653374,0.233592,GALAXY,-2.284857,-2.188721,-2.448376,-2.42732,-2.237674
1237660412652814492,144.545,7.9475275,20.37017,18.58547,17.6172,17.22075,16.84253,21.3948,19.51334,18.70056,18.32077,17.84933,0.1179779,1.784702,0.9682693,0.3964424,0.3782291,GALAXY,-1.02463,-0.9278698,-1.083364,-1.100018,-1.006802
1237658492800860478,144.51875,7.6575954,21.20507,19.26165,17.73437,17.13119,16.7588,22.35839,20.68481,19.32404,18.77259,18.22687,0.2833946,1.94342,1.527279,0.6031761,0.3723888,GALAXY,-1.153322,-1.423162,-1.589676,-1.641396,-1.468069
1237658492800794861,144.38962,7.664851,19.68783,17.88184,16.98857,16.53708,16.16905,22.04157,19.80308,19.04586,18.57935,18.17352,0.1391134,1.805984,0.8932667,0.451498,0.3680267,GALAXY,-2.353748,-1.921236,-2.057285,-2.042273,-2.004475
1237658493337731352,144.50867,8.0707974,19.73526,18.21568,17.39948,17.01583,16.72271,21.25043,19.5551,18.884,18.50612,18.07438,0.1175638,1.519585,0.8161945,0.3836479,0.2931271,GALAXY,-1.515169,-1.339422,-1.484518,-1.490288,-1.351675
1237658492800860412,144.54344,7.6561508,19.48989,17.86034,17.01508,16.57945,16.25498,20.26915,18.5352,17.79607,17.39512,16.97732,0.08426399,1.629551,0.8452606,0.435627,0.3244705,GALAXY,-0.7792549,-0.6748543,-0.7809925,-0.81567,-0.722332
1237658492800860240,144.52376,7.734824,17.34257,16.10338,15.44364,15.08177,14.73572,18.88637,17.80257,17.4283,17.15483,16.577,0.02261202,1.239187,0.6597443,0.361866,0.3460541,GALAXY,-1.5438,-1.699192,-1.984667,-2.073053,-1.84128
1237658492800860380,144.48241,7.7089755,19.24699,18.13507,17.60617,17.23441,17.13861,20.53547,19.27856,18.94847,18.65347,18.43742,0.107088,1.111919,0.5289021,0.3717594,0.09580421,GALAXY,-1.288479,-1.143492,-1.342297,-1.419062,-1.298811
1237658492800794680,144.43518,7.7075109,19.89356,18.22709,17.29286,16.90028,16.56554,21.10219,19.30209,18.47915,18.11687,17.78094,0.1070854,1.666473,0.9342327,0.3925724,0.3347454,GALAXY,-1.208624,-1.075001,-1.186291,-1.216587,-1.215403
1237658492800794966,144.39068,7.8165309,22.97034,20.58712,18.90358,18.26052,17.96318,23.62825,21.3551,19.82765,19.22377,18.90431,0.3755484,2.383215,1.683542,0.6430569,0.297348,GALAXY,-0.6579075,-0.7679749,-0.9240646,-0.9632492,-0.9411335
1237657628436267352,127.97687,34.370247,22.4015,20.06013,18.36213,17.7585,17.31129,23.19403,21.34868,19.80111,19.21407,18.74645,0.3283,2.341373,1.698,0.6036224,0.4472179,GALAXY,-0.7925243,-1.288551,-1.438978,-1.455568,-1.43516
1237674365385965788,128.3003,34.439458,22.05775,20.55302,18.87356,18.29305,17.9827,22.5071,21.38229,19.68072,19.11166,18.88921,0.3285119,1.504728,1.679462,0.5805073,0.3103466,GALAXY,-0.4493465,-0.8292656,-0.8071594,-0.8186111,-0.9065075
1237674365385834737,127.89698,34.588413,18.60072,17.52038,17.18057,16.91517,16.81026,19.81152,18.95625,18.66607,18.51772,18.40911,0.06287701,1.080334,0.3398075,0.2654037,0.1049156,GALAXY,-1.2108,-1.435863,-1.485493,-1.602551,-1.598854
1237657774465745143,127.95523,34.609948,18.71021,17.77934,17.51455,17.26733,17.25766,21.00513,20.55833,19.86841,19.63287,19.86018,0.0728489,0.9308681,0.2647915,0.247221,0.009666443,GALAXY,-2.29492,-2.77899,-2.353861,-2.36554,-2.60252
1237657773928939794,128.26396,34.430407,21.45196,19.5163,17.94568,17.3849,17.03128,22.55134,21.02617,19.25432,18.60042,18.50427,0.3273402,1.935656,1.570621,0.5607872,0.3536186,GALAXY,-1.099382,-1.509865,-1.308634,-1.215528,-1.47299
1237674365385966238,128.43629,34.560461,24.16918,20.80668,19.09407,18.35704,17.86238,24.37788,22.06278,20.44967,19.73699,19.34205,0.4216371,3.362501,1.712608,0.73703,0.4946594,GALAXY,-0.2087002,-1.256105,-1.355606,-1.379953,-1.479668
1237657628436332838,128.0735,34.342095,17.82835,15.90924,15.07346,14.67321,14.36714,19.76624,17.90631,17.14636,16.78902,16.42496,0.04433835,1.919107,0.835783,0.4002466,0.3060722,GALAXY,-1.937889,-1.997066,-2.072901,-2.115808,-2.057818
1237657628436529389,128.50534,34.723946,19.3618,17.65064,16.51689,15.97511,15.597,21.60839,20.04374,18.81405,18.30324,17.8624,0.1939424,1.711157,1.133757,0.5417786,0.3781109,GALAXY,-2.246588,-2.393099,-2.297161,-2.328133,-2.265402
1237657628436529352,128.41383,34.713023,20.63201,18.34896,17.06423,16.59278,16.22277,21.77977,19.62379,18.34739,17.95745,17.55026,0.1959564,2.283043,1.284737,0.4714527,0.3700066,GALAXY,-1.14776,-1.27482,-1.283167,-1.364677,-1.32749
1237657628436333020,128.06658,34.53203,19.87677,18.2598,17.36035,16.92448,16.51576,21.91809,20.55867,19.68492,19.20398,18.71859,0.1487946,1.616976,0.8994446,0.435873,0.4087162,GALAXY,-2.041315,-2.298868,-2.324562,-2.279495,-2.202826
1237664870281707724,127.88619,34.649543,19.33608,18.12443,17.38063,17.02521,16.82915,21.2336,19.91471,19.43433,19.10368,18.72793,0.1934263,1.211649,0.743803,0.3554211,0.196064,GALAXY,-1.897518,-1.790276,-2.053703,-2.078466,-1.898788
1237657628436791504,129.01513,35.072628,17.50376,15.89252,15.15347,14.76684,14.46789,21.27212,19.63562,18.74268,18.41941,18.04921,0.07444099,1.611238,0.7390499,0.3866367,0.2989426,GALAXY,-3.768356,-3.743096,-3.589204,-3.65257,-3.581315
1237657628436791474,128.95459,35.078339,21.63117,19.71728,18.83278,18.34409,18.02584,21.8991,20.17423,19.31562,18.89408,18.52769,0.06153779,1.913885,0.8844967,0.4886951,0.3182487,GALAXY,-0.267931,-0.4569492,-0.4828377,-0.5499859,-0.5018539
1237657628436791325,128.97749,35.090247,18.91835,17.23682,16.53845,16.17108,15.93958,20.96884,19.31513,18.53589,18.25089,17.93636,0.06151119,1.681532,0.6983719,0.3673687,0.2314997,GALAXY,-2.050489,-2.078308,-1.997438,-2.079815,-1.996781
1237657628436791588,129.07927,35.104229,19.26143,18.04256,17.50126,17.16152,16.95622,21.50444,20.44226,19.8327,19.53325,19.286,0.1046425,1.218863,0.5413074,0.3397369,0.2052994,GALAXY,-2.243015,-2.399694,-2.331446,-2.371733,-2.329777
1237657773929398529,129.33587,35.104023,19.55913,18.1849,17.69585,17.3852,17.2055,21.33841,20.18055,19.82021,19.46971,19.17628,0.0632333,1.374235,0.4890499,0.3106499,0.179697,GALAXY,-1.779272,-1.995655,-2.124363,-2.084509,-1.970778
1237657773929464131,129.36684,35.163571,17.53555,15.9141,15.14792,14.75645,14.48142,20.18179,18.51072,17.68254,17.27448,16.89553,0.06350511,1.621453,0.7661791,0.3914709,0.2750235,GALAXY,-2.646238,-2.596618,-2.534622,-2.518037,-2.414104
1237657773929464251,129.38018,35.181031,23.47193,19.67446,18.0813,17.48113,17.14863,23.7545,20.89988,19.32096,18.71156,18.32227,0.3004877,3.797466,1.593159,0.6001759,0.3324966,GALAXY,-0.282568,-1.225414,-1.239658,-1.230433,-1.173635
1237657773929464262,129.37618,35.20471,24.65223,19.38347,17.80564,17.20866,16.86873,24.04982,20.83042,19.22109,18.63951,18.23017,0.2994745,5.268766,1.577822,0.5969849,0.3399296,GALAXY,0.6024094,-1.446951,-1.415443,-1.430845,-1.361439
1237657628436922597,129.31991,35.235639,17.75505,16.60057,16.17953,15.90809,15.72952,20.28289,19.39863,18.93679,18.73451,18.51783,0.05290866,1.154484,0.4210377,0.2714424,0.178565,GALAXY,-2.527842,-2.798061,-2.757261,-2.826422,-2.788306
1237657773929464311,129.4886,35.213095,20.3299,19.58439,18.61876,18.19635,17.87033,20.87154,20.28385,19.42312,19.03214,18.68701,0.2998965,0.7455082,0.9656315,0.4224072,0.3260269,GALAXY,-0.5416412,-0.6994534,-0.8043633,-0.8357887,-0.8166828
